timestamp,oi_contracts,openInterest,oi_usd
2025-11-10 11:20:00,10080103,1008010.3,42323328.4661
2025-11-10 11:25:00,10087728,1008772.8,42499598.064
2025-11-10 11:30:00,10080100,1008010.0,42578342.4
2025-11-10 11:35:00,10079651,1007965.1,42518991.8133
2025-11-10 11:40:00,10072282,1007228.2,42573521.5576
2025-11-10 11:45:00,10040053,1004005.3,42593920.8472
2025-11-10 11:50:00,10033204,1003320.4,42490618.94
2025-11-10 11:55:00,10067244,1006724.4,42367996.374
2025-11-10 12:00:00,10096404,1009640.4,42428118.5292
2025-11-10 12:05:00,10086769,1008676.9,42245405.9258
2025-11-10 12:10:00,10071008,1007100.8,42193495.1168
2025-11-10 12:15:00,10074487,1007448.7,42269525.1059
2025-11-10 12:20:00,10071714,1007171.4,42251847.4014
2025-11-10 12:25:00,10075661,1007566.1,42256314.6679
2025-11-10 12:30:00,10071467,1007146.7,42203475.3168
2025-11-10 12:35:00,10064226,1006422.6,42112747.2744
2025-11-10 12:40:00,10095663,1009566.3,42140306.9283
2025-11-10 12:45:00,10064131,1006413.1,42227080.8498
2025-11-10 12:50:00,10041027,1004102.7,42128132.8812
2025-11-10 12:55:00,10041998,1004199.8,42083001.0186
2025-11-10 13:00:00,10118577,1011857.7,42386719.053
2025-11-10 13:05:00,10103219,1010321.9,42420385.6153
2025-11-10 13:10:00,10044329,1004432.9,42379032.9168
2025-11-10 13:15:00,10036833,1003683.3,42310269.5115
2025-11-10 13:20:00,10014218,1001421.8,42085752.5668
2025-11-10 13:25:00,10012841,1001284.1,42073957.882
2025-11-10 13:30:00,10007260,1000726.0,42243646.638
2025-11-10 13:35:00,10003594,1000359.4,42320204.417
2025-11-10 13:40:00,9994896,999489.6,42293402.424
2025-11-10 13:45:00,9988088,998808.8,42141740.8896
2025-11-10 13:50:00,9997661,999766.1,42090152.81
2025-11-10 13:55:00,10016184,1001618.4,42156115.2192
2025-11-10 14:00:00,10012805,1001280.5,42228003.807
2025-11-10 14:05:00,10030332,1003033.2,42007030.416
2025-11-10 14:10:00,10030850,1003085.0,42027255.33
2025-11-10 14:15:00,10023049,1002304.9,41914386.3082
2025-11-10 14:20:00,10002412,1000241.2,41863094.9436
2025-11-10 14:25:00,10010702,1001070.2,41814702.254
2025-11-10 14:30:00,10016186,1001618.6,41823586.2616
2025-11-10 14:35:00,9995868,999586.8,41682769.56
2025-11-10 14:40:00,10005370,1000537.0,41673366.587
2025-11-10 14:45:00,10010865,1001086.5,41601150.594
2025-11-10 14:50:00,10008498,1000849.8,41261033.8548
2025-11-10 14:55:00,10007066,1000706.6,41157061.0448
2025-11-10 15:00:00,9999642,999964.2,41525513.3334
2025-11-10 15:05:00,9956266,995626.6,41403132.161
2025-11-10 15:10:00,9944282,994428.2,41366224.2636
2025-11-10 15:15:00,10028167,1002816.7,41427360.6937
2025-11-10 15:20:00,10083488,1008348.8,41560104.1408
2025-11-10 15:25:00,10093791,1009379.1,41788294.74
2025-11-10 15:30:00,10080804,1008080.4,41836344.6804
2025-11-10 15:35:00,10088265,1008826.5,41817876.078
2025-11-10 15:40:00,10065935,1006593.5,41620628.038
2025-11-10 15:45:00,10054359,1005435.9,41714530.0551
2025-11-10 15:50:00,10094505,1009450.5,41618634.6645
2025-11-10 15:55:00,10047695,1004769.5,41352293.542
2025-11-10 16:00:00,10065782,1006578.2,41407607.4134
2025-11-10 16:05:00,10092326,1009232.6,41468358.3014
2025-11-10 16:10:00,10098455,1009845.5,41565240.78
2025-11-10 16:15:00,10011872,1001187.2,41453154.8288
2025-11-10 16:20:00,9976739,997673.9,41269778.5474
2025-11-10 16:25:00,9969417,996941.7,41069013.3315
2025-11-10 16:30:00,9974393,997439.3,41124422.339
2025-11-10 16:35:00,9969301,996930.1,41031649.0558
2025-11-10 16:40:00,9983893,998389.3,40877053.1099
2025-11-10 16:45:00,10000481,1000048.1,40911967.771
2025-11-10 16:50:00,9937801,993780.1,40724114.7179
2025-11-10 16:55:00,9936984,993698.4,40697911.6704
2025-11-10 17:00:00,9934154,993415.4,40651551.5834
2025-11-10 17:05:00,9931438,993143.8,40755642.1206
2025-11-10 17:10:00,9922284,992228.4,40852027.6848
2025-11-10 17:15:00,9905465,990546.5,40732262.6265
2025-11-10 17:20:00,9895271,989527.1,40709144.894
2025-11-10 17:25:00,9886184,988618.4,40712294.3304
2025-11-10 17:30:00,9872378,987237.8,40721584.7744
2025-11-10 17:35:00,9837569,983756.9,40705893.0082
2025-11-10 17:40:00,9831356,983135.6,40751953.7556
2025-11-10 17:45:00,9837348,983734.8,40806303.2388
2025-11-10 17:50:00,9779558,977955.8,40634063.49
2025-11-10 17:55:00,9761597,976159.7,40555530.8962
2025-11-10 18:00:00,9759949,975994.9,40625787.7125
2025-11-10 18:05:00,9736739,973673.9,40415256.2412
2025-11-10 18:10:00,9721335,972133.5,40295905.7085
2025-11-10 18:15:00,9718143,971814.3,40283646.3636
2025-11-10 18:20:00,9716635,971663.5,40320148.596
2025-11-10 18:25:00,9721277,972127.7,40402599.3397
2025-11-10 18:30:00,9722759,972275.9,40414592.3353
2025-11-10 18:35:00,9710300,971030.0,40352122.68
2025-11-10 18:40:00,9705660,970566.0,40403692.014
2025-11-10 18:45:00,9685792,968579.2,40369412.4768
2025-11-10 18:50:00,9651582,965158.2,40249992.4146
2025-11-10 18:55:00,9653558,965355.8,40265955.7738
2025-11-10 19:00:00,9651262,965126.2,40052737.3
2025-11-10 19:05:00,9665429,966542.9,40019708.7745
2025-11-10 19:10:00,9675378,967537.8,40133467.944
2025-11-10 19:15:00,9674734,967473.4,40131764.1054
2025-11-10 19:20:00,9667995,966799.5,40214025.2025
2025-11-10 19:25:00,9664601,966460.1,40196042.0191
2025-11-10 19:30:00,9658546,965854.6,40188244.0514
2025-11-10 19:35:00,9637360,963736.0,40022028.608
2025-11-10 19:40:00,9623460,962346.0,40029744.216
2025-11-10 19:45:00,9615692,961569.2,40201285.1136
2025-11-10 19:50:00,9605544,960554.4,40233781.5984
2025-11-10 19:55:00,9604640,960464.0,40101292.928
2025-11-10 20:00:00,9592227,959222.7,39930522.5556
2025-11-10 20:05:00,9586382,958638.2,40070118.1218
2025-11-10 20:10:00,9587062,958706.2,40123771.8824
2025-11-10 20:15:00,9538718,953871.8,40193296.0366
2025-11-10 20:20:00,9500492,950049.2,40222232.9804
2025-11-10 20:25:00,9507019,950701.9,40019796.4805
2025-11-10 20:30:00,9479076,947907.6,39863306.2104
2025-11-10 20:35:00,9458631,945863.1,39620313.5328
2025-11-10 20:40:00,9466003,946600.3,39842406.627
2025-11-10 20:45:00,9471392,947139.2,39977798.4928
2025-11-10 20:50:00,9463541,946354.1,39924786.7708
2025-11-10 20:55:00,9470489,947048.9,39899170.157
2025-11-10 21:00:00,9465204,946520.4,39891102.258
2025-11-10 21:05:00,9454223,945422.3,39691664.4209
2025-11-10 21:10:00,9452523,945252.3,39581494.8102
2025-11-10 21:15:00,9452475,945247.5,39580348.5675
2025-11-10 21:20:00,9445049,944504.9,39609701.9913
2025-11-10 21:25:00,9443350,944335.0,39502477.385
2025-11-10 21:30:00,9388548,938854.8,39141795.4668
2025-11-10 21:35:00,9395329,939532.9,39157852.2062
2025-11-10 21:40:00,9404201,940420.1,39302977.2393
2025-11-10 21:45:00,9484213,948421.3,39412595.5428
2025-11-10 21:50:00,9511831,951183.1,39387540.9879
2025-11-10 21:55:00,9506841,950684.1,39384940.8948
2025-11-10 22:00:00,9506058,950605.8,39452992.5174
2025-11-10 22:05:00,9509415,950941.5,39501158.9685
2025-11-10 22:10:00,9497516,949751.6,39490671.528
2025-11-10 22:15:00,9524344,952434.4,39365066.1864
2025-11-10 22:20:00,9511756,951175.6,39500420.3168
2025-11-10 22:25:00,9507582,950758.2,39526821.4068
2025-11-10 22:30:00,9503358,950335.8,39593840.4354
2025-11-10 22:35:00,9500768,950076.8,39641004.4032
2025-11-10 22:40:00,9486868,948686.8,39620006.8284
2025-11-10 22:45:00,9476113,947611.3,39610152.34
2025-11-10 22:50:00,9470659,947065.9,39662172.8261
2025-11-10 22:55:00,9485489,948548.9,39828619.7621
2025-11-10 23:00:00,9501428,950142.8,39840437.7468
2025-11-10 23:05:00,9504038,950403.8,39757291.7616
2025-11-10 23:10:00,9517541,951754.1,39734781.9209
2025-11-10 23:15:00,9513876,951387.6,39779418.3312
2025-11-10 23:20:00,9513587,951358.7,39791528.9862
2025-11-10 23:25:00,9504518,950451.8,39872403.4618
2025-11-10 23:30:00,9503776,950377.6,39842680.1248
2025-11-10 23:35:00,9544994,954499.4,39806442.9776
2025-11-10 23:40:00,9554221,955422.1,39759890.6915
2025-11-10 23:45:00,9556957,955695.7,39857289.1685
2025-11-10 23:50:00,9559625,955962.5,39883711.4625
2025-11-10 23:55:00,9560677,956067.7,39757119.2368
2025-11-11 00:00:00,9585777,958577.7,39781933.1277
2025-11-11 00:05:00,9664513,966451.3,39901874.8231
2025-11-11 00:10:00,9661452,966145.2,39948171.7296
2025-11-11 00:15:00,9671778,967177.8,39755843.469
2025-11-11 00:20:00,9662644,966264.4,39759847.5312
2025-11-11 00:25:00,9689643,968964.3,39787612.0866
2025-11-11 00:30:00,9708796,970879.6,39715771.7972
2025-11-11 00:35:00,9714231,971423.1,39716633.4435
2025-11-11 00:40:00,9735278,973527.8,39705331.323
2025-11-11 00:45:00,9749858,974985.8,39735546.279
2025-11-11 00:50:00,9768863,976886.3,39755364.8648
2025-11-11 00:55:00,9780538,978053.8,39798965.2296
2025-11-11 01:00:00,9778885,977888.5,39962391.441
2025-11-11 01:05:00,9840377,984037.7,40238285.5907
2025-11-11 01:10:00,9835457,983545.7,40319472.4258
2025-11-11 01:15:00,9864203,986420.3,40333739.6467
2025-11-11 01:20:00,9857131,985713.1,40747408.1278
2025-11-11 01:25:00,9708231,970823.1,40318283.343
2025-11-11 01:30:00,9677155,967715.5,40176644.4135
2025-11-11 01:35:00,9707819,970781.9,40151539.384
2025-11-11 01:40:00,9712784,971278.4,39970048.7168
2025-11-11 01:45:00,9685506,968550.6,39989517.1728
2025-11-11 01:50:00,9670940,967094.0,40060901.856
2025-11-11 01:55:00,9658530,965853.0,40020119.055
2025-11-11 02:00:00,9642439,964243.9,39693100.1435
2025-11-11 02:05:00,9629646,962964.6,39458437.4496
2025-11-11 02:10:00,9642886,964288.6,39595618.4932
2025-11-11 02:15:00,9633085,963308.5,39801980.603
2025-11-11 02:20:00,9636820,963682.0,39715262.584
2025-11-11 02:25:00,9636502,963650.2,39786225.8074
2025-11-11 02:30:00,9623944,962394.4,39908570.9792
2025-11-11 02:35:00,9579754,957975.4,39905423.2624
2025-11-11 02:40:00,9558130,955813.0,39830639.336
2025-11-11 02:45:00,9563374,956337.4,39947169.5354
2025-11-11 02:50:00,9611391,961139.1,39881505.8154
2025-11-11 02:55:00,9613175,961317.5,39886024.3925
2025-11-11 03:00:00,9615023,961502.3,39983111.6432
2025-11-11 03:05:00,9618024,961802.4,40083115.02
2025-11-11 03:10:00,9613075,961307.5,40077870.9825
2025-11-11 03:15:00,9607420,960742.0,40162858.568
2025-11-11 03:20:00,9586363,958636.3,40135225.9721
2025-11-11 03:25:00,9612696,961269.6,40305073.0584
2025-11-11 03:30:00,9606292,960629.2,40108190.3584
2025-11-11 03:35:00,9552866,955286.6,39733235.5538
2025-11-11 03:40:00,9623385,962338.5,39986127.0135
2025-11-11 03:45:00,9632986,963298.6,40015423.844
2025-11-11 03:50:00,9626961,962696.1,40084740.2118
2025-11-11 03:55:00,9624068,962406.8,40054408.6092
2025-11-11 04:00:00,9628997,962899.7,39971892.3464
2025-11-11 04:05:00,9631391,963139.1,39958714.9808
2025-11-11 04:10:00,9640365,964036.5,39974737.509
2025-11-11 04:15:00,9667243,966724.3,39851275.8189
2025-11-11 04:20:00,9675249,967524.9,40032310.2624
2025-11-11 04:25:00,9654668,965466.8,39880537.1076
2025-11-11 04:30:00,9682758,968275.8,39777738.1398
2025-11-11 04:35:00,9688512,968851.2,39872102.2848
2025-11-11 04:40:00,9678508,967850.8,39756407.3116
2025-11-11 04:45:00,9630283,963028.3,39633429.6865
2025-11-11 04:50:00,9660134,966013.4,39722471.008
2025-11-11 04:55:00,9711456,971145.6,39627596.208
2025-11-11 05:00:00,9890670,989067.0,40305469.317
2025-11-11 05:05:00,9889002,988900.2,40183959.627
2025-11-11 05:10:00,9873286,987328.6,40151692.1762
2025-11-11 05:15:00,9848509,984850.9,39932749.4423
2025-11-11 05:20:00,9853447,985344.7,39910401.7288
2025-11-11 05:25:00,9859231,985923.1,39961435.0892
2025-11-11 05:30:00,9847527,984752.7,39833246.715
2025-11-11 05:35:00,9853310,985331.0,39815255.048
2025-11-11 05:40:00,9930686,993068.6,40109047.6854
2025-11-11 05:45:00,9911771,991177.1,40068334.2675
2025-11-11 05:50:00,9967400,996740.0,40290224.28
2025-11-11 05:55:00,9979460,997946.0,40257141.64
2025-11-11 06:00:00,9941696,994169.6,39963629.5808
2025-11-11 06:05:00,9910412,991041.2,39823999.5808
2025-11-11 06:10:00,9892983,989298.3,39622386.2133
2025-11-11 06:15:00,9927525,992752.5,39813346.26
2025-11-11 06:20:00,9943444,994344.4,39889119.9504
2025-11-11 06:25:00,9998007,999800.7,40064013.6504
2025-11-11 06:30:00,10017641,1001764.1,40105625.7435
2025-11-11 06:35:00,10050833,1005083.3,40326957.2459
2025-11-11 06:40:00,10060291,1006029.1,40337742.7936
2025-11-11 06:45:00,10086792,1008679.2,40401636.6768
2025-11-11 06:50:00,10138434,1013843.4,40446268.5996
2025-11-11 06:55:00,10145202,1014520.2,40671100.2978
2025-11-11 07:00:00,10133733,1013373.3,40851104.4696
2025-11-11 07:05:00,10118298,1011829.8,40601694.3846
2025-11-11 07:10:00,10129689,1012968.9,40643351.1747
2025-11-11 07:15:00,10171240,1017124.0,40715473.72
2025-11-11 07:20:00,10188436,1018843.6,40741517.8768
2025-11-11 07:25:00,10134736,1013473.6,40662587.7792
2025-11-11 07:30:00,10122063,1012206.3,40643119.5639
2025-11-11 07:35:00,10157434,1015743.4,40614499.849
2025-11-11 07:40:00,10126454,1012645.4,40356957.1262
2025-11-11 07:45:00,10143869,1014386.9,40455778.3458
2025-11-11 07:50:00,10144514,1014451.4,40389368.0396
2025-11-11 07:55:00,10149657,1014965.7,40414919.2083
2025-11-11 08:00:00,10143816,1014381.6,40385574.6408
2025-11-11 08:05:00,10161376,1016137.6,40459550.8192
2025-11-11 08:10:00,10164570,1016457.0,40341145.416
2025-11-11 08:15:00,10189333,1018933.3,40602454.1384
2025-11-11 08:20:00,10205785,1020578.5,40691485.3735
2025-11-11 08:25:00,10212356,1021235.6,40722790.7856
2025-11-11 08:30:00,10204645,1020464.5,40644080.5705
2025-11-11 08:35:00,10211339,1021133.9,40681974.576
2025-11-11 08:40:00,10215490,1021549.0,40708727.65
2025-11-11 08:45:00,10253075,1025307.5,40775453.9675
2025-11-11 08:50:00,10248905,1024890.5,40820363.7245
2025-11-11 08:55:00,10217812,1021781.2,40856943.0632
2025-11-11 09:00:00,10202312,1020231.2,40879643.9528
2025-11-11 09:05:00,10242635,1024263.5,41065796.5055
2025-11-11 09:10:00,10228665,1022866.5,41034335.3805
2025-11-11 09:15:00,10218847,1021884.7,40877431.7694
2025-11-11 09:20:00,10218773,1021877.3,40881223.2638
2025-11-11 09:25:00,10222058,1022205.8,40962853.0234
2025-11-11 09:30:00,10223165,1022316.5,41003070.182
2025-11-11 09:35:00,10227412,1022741.2,41011922.12
2025-11-11 09:40:00,10183294,1018329.4,41005069.9498
2025-11-11 09:45:00,10124346,1012434.6,40741380.7386
2025-11-11 09:50:00,10099578,1009957.8,40673020.5216
2025-11-11 09:55:00,10082599,1008259.9,40426180.6905
2025-11-11 10:00:00,10113796,1011379.6,40456195.3796
2025-11-11 10:05:00,10095523,1009552.3,40498190.5145
2025-11-11 10:10:00,10055080,1005508.0,40411366.52
2025-11-11 10:15:00,10053662,1005366.2,40408683.6766
2025-11-11 10:20:00,10055804,1005580.4,40456510.6528
2025-11-11 10:25:00,10055804,1005580.4,40408242.7936
2025-11-11 10:30:00,10050304,1005030.4,40409257.2928
2025-11-11 10:35:00,10040324,1004032.4,40308888.7628
2025-11-11 10:40:00,10033299,1003329.9,40331855.3202
2025-11-11 10:45:00,10032241,1003224.1,40299512.097
2025-11-11 10:50:00,10043457,1004345.7,40294349.484
2025-11-11 10:55:00,10026521,1002652.1,40202338.6016
2025-11-11 11:00:00,10026221,1002622.1,40255277.315
2025-11-11 11:05:00,10030591,1003059.1,40348052.2975
2025-11-11 11:10:00,10023180,1002318.0,40357331.952
2025-11-11 11:15:00,10021080,1002108.0,40350880.728
2025-11-11 11:20:00,10051318,1005131.8,40489724.2994
2025-11-11 11:25:00,10080515,1008051.5,40682942.437
2025-11-11 11:30:00,10077186,1007718.6,40643306.5752
2025-11-11 11:35:00,10069760,1006976.0,40589188.608
2025-11-11 11:40:00,10064245,1006424.5,40519656.7945
2025-11-11 11:45:00,10035577,1003557.7,40559788.0032
2025-11-11 11:50:00,10032413,1003241.3,40525932.3135
2025-11-11 11:55:00,10001302,1000130.2,40198233.1286
2025-11-11 12:00:00,10016666,1001666.6,40350135.6478
2025-11-11 12:05:00,10009792,1000979.2,40292415.7376
2025-11-11 12:10:00,10022261,1002226.1,40454856.5265
2025-11-11 12:15:00,10016670,1001667.0,40284041.739
2025-11-11 12:20:00,10018929,1001892.9,40194941.2551
2025-11-11 12:25:00,10008963,1000896.3,40106915.6373
2025-11-11 12:30:00,10011608,1001160.8,40170575.9392
2025-11-11 12:35:00,10011158,1001115.8,40149749.159
2025-11-11 12:40:00,10005649,1000564.9,40056615.2066
2025-11-11 12:45:00,10005316,1000531.6,40059284.2008
2025-11-11 12:50:00,10000437,1000043.7,40092751.9767
2025-11-11 12:55:00,10000998,1000099.8,40088000.3832
2025-11-11 13:00:00,9989880,998988.0,40010468.388
2025-11-11 13:05:00,9992620,999262.0,40042426.864
2025-11-11 13:10:00,9999877,999987.7,40188505.6753
2025-11-11 13:15:00,10001539,1000153.9,40161179.8545
2025-11-11 13:20:00,10004108,1000410.8,40082459.1128
2025-11-11 13:25:00,10005452,1000545.2,39980785.6468
2025-11-11 13:30:00,9968362,996836.2,39862482.8018
2025-11-11 13:35:00,9927454,992745.4,39694924.819
2025-11-11 13:40:00,9913488,991348.8,39721363.7184
2025-11-11 13:45:00,9908827,990882.7,39709624.2025
2025-11-11 13:50:00,9899204,989920.4,39838356.5776
2025-11-11 13:55:00,9882549,988254.9,39674481.2154
2025-11-11 14:00:00,9886820,988682.0,39629340.606
2025-11-11 14:05:00,9880274,988027.4,39521096
2025-11-11 14:10:00,9876313,987631.3,39411427.0265
2025-11-11 14:15:00,9886366,988636.6,39432759.4276
2025-11-11 14:20:00,9890527,989052.7,39558151.7892
2025-11-11 14:25:00,9893242,989324.2,39685750.9588
2025-11-11 14:30:00,9882052,988205.2,39688297.2424
2025-11-11 14:35:00,9865996,986599.6,39520220.1772
2025-11-11 14:40:00,9860926,986092.6,39648811.2608
2025-11-11 14:45:00,9861085,986108.5,39499562.076
2025-11-11 14:50:00,9861943,986194.3,39355069.7358
2025-11-11 14:55:00,9897936,989793.6,39459111.6576
2025-11-11 15:00:00,9936704,993670.4,40168132.2496
2025-11-11 15:05:00,9929054,992905.4,39896924.7828
2025-11-11 15:10:00,9942091,994209.1,39984107.3747
2025-11-11 15:15:00,9950340,995034.0,39980466.12
2025-11-11 15:20:00,9944717,994471.7,39934005.5852
2025-11-11 15:25:00,9935987,993598.7,39782698.3493
2025-11-11 15:30:00,9936135,993613.5,39450430.404
2025-11-11 15:35:00,9917225,991722.5,39460638.275
2025-11-11 15:40:00,9977832,997783.2,39663877.7664
2025-11-11 15:45:00,9986146,998614.6,39688938.6624
2025-11-11 15:50:00,9967473,996747.3,39460228.8597
2025-11-11 15:55:00,9968931,996893.1,39562699.5666
2025-11-11 16:00:00,9918514,991851.4,39554041.9806
2025-11-11 16:05:00,9900039,990003.9,39356615.0406
2025-11-11 16:10:00,9865476,986547.6,38870961.9876
2025-11-11 16:15:00,9833898,983389.8,38954036.7576
2025-11-11 16:20:00,9829076,982907.6,38943782.0196
2025-11-11 16:25:00,9864213,986421.3,39196436.7768
2025-11-11 16:30:00,9863242,986324.2,39065342.5894
2025-11-11 16:35:00,9848858,984885.8,39080268.544
2025-11-11 16:40:00,9848757,984875.7,38995168.4658
2025-11-11 16:45:00,9850879,985087.9,39015391.3674
2025-11-11 16:50:00,9844565,984456.5,39142974.8965
2025-11-11 16:55:00,9867491,986749.1,39136442.8042
2025-11-11 17:00:00,9866000,986600.0,39066400.2
2025-11-11 17:05:00,9868395,986839.5,38980160.25
2025-11-11 17:10:00,9871758,987175.8,39241225.2258
2025-11-11 17:15:00,9874518,987451.8,39244296.8874
2025-11-11 17:20:00,9882611,988261.1,39391099.1849
2025-11-11 17:25:00,9909235,990923.5,39453619.1525
2025-11-11 17:30:00,9911281,991128.1,39419146.7932
2025-11-11 17:35:00,9911036,991103.6,39385465.9604
2025-11-11 17:40:00,9927391,992739.1,39219150.8846
2025-11-11 17:45:00,9924236,992423.6,39306921.5252
2025-11-11 17:50:00,9927674,992767.4,39155739.0234
2025-11-11 17:55:00,9941029,994102.9,39339634.0617
2025-11-11 18:00:00,9935457,993545.7,39421906.2846
2025-11-11 18:05:00,9936174,993617.4,39408853.3188
2025-11-11 18:10:00,9939233,993923.3,39260964.2733
2025-11-11 18:15:00,9937151,993715.1,39336212.2335
2025-11-11 18:20:00,9935562,993556.2,39275276.586
2025-11-11 18:25:00,9937946,993794.6,39283706.7434
2025-11-11 18:30:00,9946570,994657.0,39307849.983
2025-11-11 18:35:00,9945078,994507.8,39261178.9284
2025-11-11 18:40:00,9943968,994396.8,39143435.6352
2025-11-11 18:45:00,10029202,1002920.2,39230226.5432
2025-11-11 18:50:00,10010863,1001086.3,39461820.8597
2025-11-11 18:55:00,10027705,1002770.5,39509157.7
2025-11-11 19:00:00,10044386,1004438.6,39594969.612
2025-11-11 19:05:00,10030259,1003025.9,39408887.611
2025-11-11 19:10:00,10017937,1001793.7,39391530.0777
2025-11-11 19:15:00,10012607,1001260.7,39456680.4049
2025-11-11 19:20:00,10001827,1000182.7,39528220.4867
2025-11-11 19:25:00,10007577,1000757.7,39546942.0309
2025-11-11 19:30:00,10005694,1000569.4,39527494.147
2025-11-11 19:35:00,10003756,1000375.6,39445810.2836
2025-11-11 19:40:00,10002879,1000287.9,39329319.6522
2025-11-11 19:45:00,10009764,1000976.4,39388421.34
2025-11-11 19:50:00,10018934,1001893.4,39521688.9498
2025-11-11 19:55:00,10015434,1001543.4,39477836.1978
2025-11-11 20:00:00,10009177,1000917.7,39346074.787
2025-11-11 20:05:00,10006016,1000601.6,39296626.6368
2025-11-11 20:10:00,9995938,999593.8,39004150.076
2025-11-11 20:15:00,10015213,1001521.3,39197540.6394
2025-11-11 20:20:00,10019685,1001968.5,39297204.57
2025-11-11 20:25:00,10021817,1002181.7,39332625.1799
2025-11-11 20:30:00,10020296,1002029.6,39287576.5568
2025-11-11 20:35:00,10017080,1001708.0,39065610.292
2025-11-11 20:40:00,10029222,1002922.2,39150070.9992
2025-11-11 20:45:00,10033862,1003386.2,39216346.2408
2025-11-11 20:50:00,10038476,1003847.6,39226348.8176
2025-11-11 20:55:00,10041065,1004106.5,39184252.056
2025-11-11 21:00:00,10043363,1004336.3,39166102.6911
2025-11-11 21:05:00,10036562,1003656.2,39189763.6414
2025-11-11 21:10:00,10035650,1003565.0,39267491.32
2025-11-11 21:15:00,10048175,1004817.5,39536554.1725
2025-11-11 21:20:00,10049415,1004941.5,39334415.2515
2025-11-11 21:25:00,10047025,1004702.5,39328074.66
2025-11-11 21:30:00,10050683,1005068.3,39221785.3392
2025-11-11 21:35:00,10046834,1004683.4,39085198.3102
2025-11-11 21:40:00,10038725,1003872.5,38954268.49
2025-11-11 21:45:00,10092521,1009252.1,38994473.3877
2025-11-11 21:50:00,10085176,1008517.6,38988281.8984
2025-11-11 21:55:00,10065338,1006533.8,39058544.109
2025-11-11 22:00:00,10073672,1007367.2,39057641.0784
2025-11-11 22:05:00,10083487,1008348.7,39047295.0588
2025-11-11 22:10:00,10104670,1010467.0,39117198.504
2025-11-11 22:15:00,10102312,1010231.2,39155551.0808
2025-11-11 22:20:00,10125983,1012598.3,39181478.6202
2025-11-11 22:25:00,10135241,1013524.1,39365276.044
2025-11-11 22:30:00,10120955,1012095.5,39371527.0455
2025-11-11 22:35:00,10118578,1011857.8,39326865.2548
2025-11-11 22:40:00,10105084,1010508.4,39388606.9236
2025-11-11 22:45:00,10111705,1011170.5,39419470.772
2025-11-11 22:50:00,10116643,1011664.3,39534829.1797
2025-11-11 22:55:00,10119966,1011996.6,39507335.2674
2025-11-11 23:00:00,10117046,1011704.6,39385660.078
2025-11-11 23:05:00,10130684,1013068.4,39227021.5164
2025-11-11 23:10:00,10181079,1018107.9,39453717.3408
2025-11-11 23:15:00,10180593,1018059.3,39515971.7295
2025-11-11 23:20:00,10183515,1018351.5,39495744.576
2025-11-11 23:25:00,10174357,1017435.7,39529411.8164
2025-11-11 23:30:00,10182936,1018293.6,39541358.7816
2025-11-11 23:35:00,10179473,1017947.3,39408811.7722
2025-11-11 23:40:00,10165668,1016566.8,39345201.4272
2025-11-11 23:45:00,10165483,1016548.3,39423776.1706
2025-11-11 23:50:00,10189724,1018972.4,39461744.1348
2025-11-11 23:55:00,10204458,1020445.8,39424923.483
2025-11-12 00:00:00,10208010,1020801.0,39495811.491
2025-11-12 00:05:00,10198366,1019836.6,39584957.629
2025-11-12 00:10:00,10214057,1021405.7,39589684.932
2025-11-12 00:15:00,10204795,1020479.5,39375201.5075
2025-11-12 00:20:00,10180834,1018083.4,39454804.0836
2025-11-12 00:25:00,10175472,1017547.2,39585638.7216
2025-11-12 00:30:00,10187048,1018704.8,39432025.3984
2025-11-12 00:35:00,10174309,1017430.9,39263675.8619
2025-11-12 00:40:00,10183729,1018372.9,39240962.9557
2025-11-12 00:45:00,10188301,1018830.1,39339067.8212
2025-11-12 00:50:00,10193886,1019388.6,39460532.706
2025-11-12 00:55:00,10200629,1020062.9,39278542.0274
2025-11-12 01:00:00,10209012,1020901.2,39212815.092
2025-11-12 01:05:00,10197817,1019781.7,39291169.1193
2025-11-12 01:10:00,10187451,1018745.1,39482485.0956
2025-11-12 01:15:00,10179466,1017946.6,39527884.4246
2025-11-12 01:20:00,10203603,1020360.3,39652221.6183
2025-11-12 01:25:00,10194834,1019483.4,39482553.1152
2025-11-12 01:30:00,10190403,1019040.3,39470487.9399
2025-11-12 01:35:00,10186661,1018666.1,39462106.0479
2025-11-12 01:40:00,10181927,1018192.7,39464130.8593
2025-11-12 01:45:00,10183702,1018370.2,39440459.4758
2025-11-12 01:50:00,10195169,1019516.9,39527689.7299
2025-11-12 01:55:00,10198791,1019879.1,39643720.4961
2025-11-12 02:00:00,10216838,1021683.8,39742478.1362
2025-11-12 02:05:00,10211289,1021128.9,39915928.701
2025-11-12 02:10:00,10199141,1019914.1,40042847.4801
2025-11-12 02:15:00,10197170,1019717.0,39966788.098
2025-11-12 02:20:00,10203522,1020352.2,40066169.8374
2025-11-12 02:25:00,10219331,1021933.1,40047514.3228
2025-11-12 02:30:00,10198459,1019845.9,39822942.7032
2025-11-12 02:35:00,10224593,1022459.3,39814565.142
2025-11-12 02:40:00,10226262,1022626.2,39983661.7938
2025-11-12 02:45:00,10229063,1022906.3,39938353.5772
2025-11-12 02:50:00,10226268,1022626.8,40002092.5356
2025-11-12 02:55:00,10249172,1024917.2,40299744.304
2025-11-12 03:00:00,10251447,1025144.7,40133389.8603
2025-11-12 03:05:00,10248353,1024835.3,40116152.9832
